"No.","Time","Source","Destination","Protocol","Length","Info"
"1010","251.822198","152.199.19.161","192.168.1.217","TLSv1.2","1506","Server Hello"
"1011","251.822632","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=1453 Ack=345 Win=67072 Len=1452 [TCP segment of a reassembled PDU]"
"1012","251.822660","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=345 Ack=2905 Win=132096 Len=0"
"1013","251.826365","152.199.19.161","192.168.1.217","TCP","1246","443  >  61323 [PSH, ACK] Seq=2905 Ack=345 Win=67072 Len=1192 [TCP segment of a reassembled PDU]"
"1014","251.826473","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=4097 Ack=345 Win=67072 Len=1452 [TCP segment of a reassembled PDU]"
"1015","251.826492","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=345 Ack=5549 Win=132096 Len=0"
"1016","251.826671","152.199.19.161","192.168.1.217","TLSv1.2","1257","Certificate, Server Key Exchange, Server Hello Done"
"1017","251.828779","192.168.1.217","152.199.19.161","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1018","251.879234","152.199.19.161","192.168.1.217","TCP","60","443  >  61323 [ACK] Seq=6752 Ack=471 Win=67072 Len=0"
"1019","251.879343","152.199.19.161","192.168.1.217","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1020","251.881302","192.168.1.217","152.199.19.161","TLSv1.2","217","Application Data"
"1021","251.931667","152.199.19.161","192.168.1.217","TCP","60","443  >  61323 [ACK] Seq=6978 Ack=634 Win=68096 Len=0"
"1022","251.932797","152.199.19.161","192.168.1.217","TLSv1.2","1506","Application Data"
"1023","251.933281","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=8430 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1024","251.933355","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=9882 Win=132096 Len=0"
"1025","251.933748","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=9882 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1026","251.933874","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=11334 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1027","251.933902","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=12786 Win=132096 Len=0"
"1028","251.934023","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=12786 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1029","251.935660","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=14238 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1030","251.935728","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=15690 Win=132096 Len=0"
"1031","251.935817","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=15690 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1032","251.935858","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=17142 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1033","251.935889","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=18594 Win=132096 Len=0"
"1034","251.935994","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=18594 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1035","251.936124","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=20046 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1036","251.936160","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=21498 Win=132096 Len=0"
"1037","251.936219","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=21498 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1038","251.936317","152.199.19.161","192.168.1.217","TLSv1.2","1506","Application Data"
"1039","251.936337","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=24402 Win=132096 Len=0"
"1040","251.936431","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=24402 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1041","251.936577","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=25854 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1042","251.936611","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=27306 Win=132096 Len=0"
"1043","251.936731","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=27306 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1044","251.936922","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=28758 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1045","251.936956","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=30210 Win=132096 Len=0"
"1046","251.937075","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=30210 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1047","251.937290","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=31662 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1048","251.937321","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=33114 Win=132096 Len=0"
"1049","251.937431","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=33114 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1050","251.937613","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [ACK] Seq=34566 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1051","251.937638","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=36018 Win=132096 Len=0"
"1052","251.937796","152.199.19.161","192.168.1.217","TCP","1506","443  >  61323 [PSH, ACK] Seq=36018 Ack=634 Win=68096 Len=1452 [TCP segment of a reassembled PDU]"
"1053","251.937936","152.199.19.161","192.168.1.217","TLSv1.2","1463","Application Data"
"1054","251.937973","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=634 Ack=38879 Win=132096 Len=0"
"1055","252.116120","192.168.1.233","192.168.1.255","UDP","77","44038  >  15600 Len=35"
"1056","255.802593","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.184? Tell 192.168.1.1"
"1057","255.806279","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"1058","256.252742","192.168.1.117","192.168.1.255","UDP","309","37434  >  20002 Len=267"
"1059","256.826299","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.183? Tell 192.168.1.1"
"1060","256.827351","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.233? Tell 192.168.1.1"
"1061","258.055260","192.168.1.233","192.168.1.255","UDP","77","54531  >  15600 Len=35"
"1062","259.061875","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1063","260.042956","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1064","260.043515","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1065","260.067661","192.0.78.22","192.168.1.217","TCP","60","443  >  61079 [ACK] Seq=241 Ack=281 Win=65 Len=0"
"1066","260.249243","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1067","260.249503","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1068","260.271266","192.0.78.22","192.168.1.217","TCP","60","443  >  61080 [ACK] Seq=241 Ack=281 Win=65 Len=0"
"1069","260.308911","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.217? Tell 192.168.1.1"
"1070","260.308946","TendaTec_c1:6e:59","Technico_1d:aa:fb","ARP","42","192.168.1.217 is at c8:3a:35:c1:6e:59"
"1071","260.450161","192.168.1.217","192.0.78.13","TCP","55","[TCP Keep-Alive] 61322  >  443 [ACK] Seq=3825 Ack=1511 Win=132096 Len=1"
"1072","260.469221","192.0.78.13","192.168.1.217","TCP","66","[TCP Keep-Alive ACK] 443  >  61322 [ACK] Seq=1511 Ack=3826 Win=39424 Len=0 SLE=3825 SRE=3826"
"1073","260.469408","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1074","260.469893","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1075","260.494126","192.0.78.22","192.168.1.217","TCP","60","443  >  61082 [ACK] Seq=241 Ack=281 Win=65 Len=0"
"1076","260.671565","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1077","260.672037","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1078","260.693335","192.0.78.22","192.168.1.217","TCP","60","443  >  61083 [ACK] Seq=241 Ack=281 Win=71 Len=0"
"1079","261.639584","192.168.1.217","13.89.179.10","TLSv1.2","254","Application Data"
"1080","261.826644","13.89.179.10","192.168.1.217","TCP","56","443  >  61320 [ACK] Seq=5499 Ack=8402 Win=524032 Len=0"
"1081","262.007460","192.168.1.217","13.89.179.10","TCP","1494","61320  >  443 [ACK] Seq=8402 Ack=5499 Win=131328 Len=1440 [TCP segment of a reassembled PDU]"
"1082","262.007460","192.168.1.217","13.89.179.10","TLSv1.2","615","Application Data"
"1083","262.148741","13.89.179.10","192.168.1.217","TCP","56","443  >  61320 [ACK] Seq=5499 Ack=10403 Win=525568 Len=0"
"1084","263.026658","XiaomiCo_55:a0:2c","Broadcast","ARP","42","ARP Announcement for 192.168.1.183"
"1085","263.348861","13.89.179.10","192.168.1.217","TLSv1.2","472","Application Data"
"1086","263.394728","192.168.1.217","13.89.179.10","TCP","54","61320  >  443 [ACK] Seq=10403 Ack=5917 Win=130816 Len=0"
"1087","263.697449","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1088","263.697694","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1089","263.697813","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1090","263.697918","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1091","263.718245","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1092","263.738986","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1093","263.739174","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1094","263.739290","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1095","263.778289","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1096","263.778647","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1097","263.778770","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1098","263.778844","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1099","263.818243","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1100","263.832029","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1101","263.832742","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1102","263.842261","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1103","263.882025","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1104","263.882229","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1105","263.882319","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1106","263.882397","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1107","264.097051","192.168.1.233","192.168.1.255","UDP","77","47395  >  15600 Len=35"
"1108","265.223333","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.117? Tell 192.168.1.1"
"1109","265.288827","192.168.1.117","192.168.1.255","UDP","309","41531  >  20002 Len=267"
"1110","269.706947","192.168.1.217","8.8.4.4","TCP","55","[TCP Keep-Alive] 61307  >  443 [ACK] Seq=1 Ack=131 Win=509 Len=1"
"1111","269.726780","8.8.4.4","192.168.1.217","TCP","60","443  >  61307 [RST] Seq=131 Win=0 Len=0"
"1112","270.036398","192.168.1.233","192.168.1.255","UDP","77","37114  >  15600 Len=35"
"1113","271.707007","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1114","274.325794","192.168.1.117","192.168.1.255","UDP","309","52891  >  20002 Len=267"
"1115","276.078175","192.168.1.233","192.168.1.255","UDP","77","52404  >  15600 Len=35"
"1116","280.591439","192.168.1.217","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1117","280.688710","192.168.1.233","192.168.1.217","UDP","456","60767  >  54917 Len=414"
"1118","281.603898","192.168.1.217","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1119","281.712662","192.168.1.233","192.168.1.217","UDP","456","56843  >  54917 Len=414"
"1120","282.119925","192.168.1.233","192.168.1.255","UDP","77","36970  >  15600 Len=35"
"1121","282.529469","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.119? Tell 192.168.1.1"
"1122","282.611828","192.168.1.217","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1123","282.634290","192.168.1.233","192.168.1.217","UDP","456","60981  >  54917 Len=414"
"1124","283.361332","192.168.1.117","192.168.1.255","UDP","309","55708  >  20002 Len=267"
"1125","283.620861","192.168.1.217","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1126","283.658317","192.168.1.233","192.168.1.217","UDP","456","40096  >  54917 Len=414"
"1127","284.480932","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1128","285.702169","SamsungE_53:73:14","TendaTec_c1:6e:59","ARP","60","Who has 192.168.1.217? Tell 192.168.1.233"
"1129","285.702202","TendaTec_c1:6e:59","SamsungE_53:73:14","ARP","42","192.168.1.217 is at c8:3a:35:c1:6e:59"
"1130","287.042882","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1131","287.043386","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1132","287.067952","192.0.78.22","192.168.1.217","TCP","60","443  >  61079 [ACK] Seq=265 Ack=309 Win=65 Len=0"
"1133","287.137464","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.184? Tell 192.168.1.1"
"1134","287.141065","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"1135","287.249193","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1136","287.249674","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1137","287.273106","192.0.78.22","192.168.1.217","TCP","60","443  >  61080 [ACK] Seq=265 Ack=309 Win=65 Len=0"
"1138","287.469518","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1139","287.469930","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1140","287.494892","192.0.78.22","192.168.1.217","TCP","60","443  >  61082 [ACK] Seq=265 Ack=309 Win=65 Len=0"
"1141","287.672058","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1142","287.672559","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1143","287.695132","192.0.78.22","192.168.1.217","TCP","60","443  >  61083 [ACK] Seq=265 Ack=309 Win=71 Len=0"
"1144","288.059315","192.168.1.233","192.168.1.255","UDP","77","39576  >  15600 Len=35"
"1145","288.161561","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.183? Tell 192.168.1.1"
"1146","288.164968","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.233? Tell 192.168.1.1"
"1147","288.552097","192.168.1.1","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 "
"1148","288.552171","192.168.1.1","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 "
"1149","288.552196","192.168.1.1","239.255.255.250","SSDP","338","NOTIFY * HTTP/1.1 "
"1150","288.552218","192.168.1.1","239.255.255.250","SSDP","338","NOTIFY * HTTP/1.1 "
"1151","288.552405","192.168.1.1","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 "
"1152","288.552435","192.168.1.1","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 "
"1153","288.552451","192.168.1.1","239.255.255.250","SSDP","403","NOTIFY * HTTP/1.1 "
"1154","288.552466","192.168.1.1","239.255.255.250","SSDP","403","NOTIFY * HTTP/1.1 "
"1155","289.422230","20.54.232.160","192.168.1.217","TCP","60","443  >  61319 [RST, ACK] Seq=8925 Ack=5275 Win=0 Len=0"
"1156","290.444389","192.0.78.13","192.168.1.217","TLSv1.3","93","Application Data"
"1157","290.444505","192.0.78.13","192.168.1.217","TLSv1.3","78","Application Data"
"1158","290.444534","192.168.1.217","192.0.78.13","TCP","54","61322  >  443 [ACK] Seq=3826 Ack=1574 Win=131840 Len=0"
"1159","290.444680","192.0.78.13","192.168.1.217","TCP","60","443  >  61322 [FIN, ACK] Seq=1574 Ack=3826 Win=39424 Len=0"
"1160","290.444707","192.168.1.217","192.0.78.13","TCP","54","61322  >  443 [ACK] Seq=3826 Ack=1575 Win=131840 Len=0"
"1161","290.444896","192.168.1.217","192.0.78.13","TCP","54","61322  >  443 [FIN, ACK] Seq=3826 Ack=1575 Win=131840 Len=0"
"1162","290.464164","192.0.78.13","192.168.1.217","TCP","60","443  >  61322 [ACK] Seq=1575 Ack=3827 Win=39424 Len=0"
"1163","291.745659","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.217? Tell 192.168.1.1"
"1164","291.745693","TendaTec_c1:6e:59","Technico_1d:aa:fb","ARP","42","192.168.1.217 is at c8:3a:35:c1:6e:59"
"1165","292.132648","192.168.1.217","20.54.36.229","TLSv1.2","97","Application Data"
"1166","292.186378","20.54.36.229","192.168.1.217","TLSv1.2","228","Application Data"
"1167","292.240732","192.168.1.217","20.54.36.229","TCP","54","61025  >  443 [ACK] Seq=302 Ack=1219 Win=512 Len=0"
"1168","292.397593","192.168.1.117","192.168.1.255","UDP","309","34118  >  20002 Len=267"
"1169","292.908872","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1170","292.909009","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1171","292.909066","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1172","292.909123","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1173","292.932646","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1174","292.932809","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1175","292.932885","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1176","292.932954","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1177","293.013275","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1178","293.013482","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1179","293.013596","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1180","293.013696","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1181","293.040335","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1182","293.045078","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1183","293.045264","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1184","293.045385","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1185","293.100050","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1186","293.100261","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1187","293.100451","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1188","293.100539","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1189","294.030659","192.168.1.233","192.168.1.255","UDP","77","52563  >  15600 Len=35"
"1190","294.761946","192.168.1.217","144.76.59.84","ICMP","42","Echo (ping) request  id=0x040e, seq=23560/2140, ttl=5 (no response found!)"
"1191","294.774388","172.19.177.70","192.168.1.217","ICMP","110","Time-to-live exceeded (Time to live exceeded in transit)"
"1192","296.661020","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.117? Tell 192.168.1.1"
"1193","297.285271","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1194","300.040448","192.168.1.233","192.168.1.255","UDP","77","56119  >  15600 Len=35"
"1195","301.433387","192.168.1.117","192.168.1.255","UDP","309","56823  >  20002 Len=267"
"1196","306.082282","192.168.1.233","192.168.1.255","UDP","77","36217  >  15600 Len=35"
"1197","310.082200","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1198","310.471369","192.168.1.117","192.168.1.255","UDP","309","39834  >  20002 Len=267"
"1199","311.989667","152.199.19.161","192.168.1.217","TCP","60","[TCP Keep-Alive] 443  >  61323 [ACK] Seq=38878 Ack=634 Win=68096 Len=0"
"1200","311.989709","192.168.1.217","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 61323  >  443 [ACK] Seq=634 Ack=38879 Win=132096 Len=0"
"1201","312.124129","192.168.1.233","192.168.1.255","UDP","77","53985  >  15600 Len=35"
"1202","312.814732","192.168.1.217","216.58.209.35","QUIC","1292","Initial, DCID=ac5a09502365b687, PKN: 1, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING"
"1203","312.815275","192.168.1.217","216.58.209.35","QUIC","121","0-RTT, DCID=ac5a09502365b687"
"1204","312.815698","192.168.1.217","216.58.209.35","QUIC","721","0-RTT, DCID=ac5a09502365b687"
"1205","312.858217","216.58.209.35","192.168.1.217","QUIC","1292","Protected Payload (KP0)"
"1206","312.858391","216.58.209.35","192.168.1.217","QUIC","819","Protected Payload (KP0)"
"1207","312.858441","216.58.209.35","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1208","312.858477","216.58.209.35","192.168.1.217","QUIC","124","Protected Payload (KP0)"
"1209","312.858514","216.58.209.35","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1210","312.859313","192.168.1.217","216.58.209.35","QUIC","121","Handshake, DCID=ac5a09502365b687"
"1211","312.859577","192.168.1.217","216.58.209.35","QUIC","75","Protected Payload (KP0), DCID=ac5a09502365b687"
"1212","312.859852","192.168.1.217","216.58.209.35","QUIC","75","Protected Payload (KP0), DCID=ac5a09502365b687"
"1213","312.884328","216.58.209.35","192.168.1.217","QUIC","162","Protected Payload (KP0)"
"1214","312.899284","216.58.209.35","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1215","312.899671","192.168.1.217","216.58.209.35","QUIC","75","Protected Payload (KP0), DCID=ac5a09502365b687"
"1216","312.899793","216.58.209.35","192.168.1.217","QUIC","663","Protected Payload (KP0)"
"1217","312.900395","192.168.1.217","216.58.209.35","QUIC","78","Protected Payload (KP0), DCID=ac5a09502365b687"
"1218","312.923696","216.58.209.35","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1219","313.503417","192.168.1.1","224.0.0.1","IGMPv2","60","Membership Query, general"
"1220","313.865915","192.168.1.217","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"1221","313.967256","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.119? Tell 192.168.1.1"
"1222","314.043394","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1223","314.043817","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1224","314.068962","192.0.78.22","192.168.1.217","TCP","60","443  >  61079 [ACK] Seq=289 Ack=337 Win=65 Len=0"
"1225","314.249478","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1226","314.249835","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1227","314.276916","192.0.78.22","192.168.1.217","TCP","60","443  >  61080 [ACK] Seq=289 Ack=337 Win=65 Len=0"
"1228","314.470343","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1229","314.470815","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1230","314.479342","fe80::d635:1dff:fe1d:aafb","ff02::1","ICMPv6","90","Multicast Listener Query"
"1231","314.497582","192.0.78.22","192.168.1.217","TCP","60","443  >  61082 [ACK] Seq=289 Ack=337 Win=65 Len=0"
"1232","314.671814","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1233","314.672172","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1234","314.694402","192.0.78.22","192.168.1.217","TCP","60","443  >  61083 [ACK] Seq=289 Ack=337 Win=71 Len=0"
"1235","315.740377","20.54.24.69","192.168.1.217","TCP","60","443  >  61321 [RST, ACK] Seq=3101 Ack=1308 Win=0 Len=0"
"1236","315.862234","fe80::2574:72d7:863d:3b1f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1237","316.358859","fe80::2574:72d7:863d:3b1f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1238","318.063352","192.168.1.233","192.168.1.255","UDP","77","50314  >  15600 Len=35"
"1239","318.086989","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1240","318.087201","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1241","318.097501","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1242","318.097639","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1243","318.144950","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1244","318.145139","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1245","318.145290","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1246","318.145394","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1247","318.194090","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1248","318.194307","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1249","318.194428","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1250","318.194533","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1251","318.271355","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1252","318.271430","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1253","318.271454","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1254","318.271553","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
